Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
29993,B000DZFMEQ,A1ASH1LE6HZ3Y3,Linda M. Walker,1,1,2,1256947200,Dated,"I purchased a case of this bread mix because my daughter has celiac and I find it so hard to find products at a reasonable price. I have made 3 out of the 6 packages and only 1 turned out.  There is no date on the yeast packet so on the last one I finally decided to use my own yeast and that did rise properly.  My packs are dated May 22, 2010 but like I said the yeast has no date on it like other products I have bought.  My bar code is 93709 30060.  So needless to say when I thought I was saving money it actually cost me just the same price as when I show at the store.  I will continue to look for products on the website.  Thank you for letting me vent a bit."
15794,B007TJGZ5E,A2IFTF67SBFM2G,Seth Naugler,1,2,2,1313971200,Underroasted and weak but not sour,"We got a box of this along with our Keurig brewer from Costco. We have three coffee drinkers in the house and all of us are fond of strong, dark-roasted coffee.  This blend is underroasted and weak.  The one good point is that it isn't as sour as most cinnamon roasts are.  We ended up throwing out half the box because I couldn't get anybody to drink it.<br /><br />If you're a fan of very mild medium-roasts you'll probably enjoy this.  If you like coffee strong and dark with some body to it you'll hate it."
20912,B001EPPCFS,A3NY87GDWM51U7,Thinker,0,4,2,1295913600,Disappointed,It seems alot of items on Amazon get undeserved glowing reviews.  I tried these (original and chocolate) because of the reviews but they're nothing special. I'm sure I'll end up throwing them away when they go stale.  This has happened to me before so I wonder if Amazon pays people to write reviews?
12515,B001AHJMWO,AJLIPG8K8O294,J. Mullins,9,11,2,1230681600,"Hot ""Chocolate""?","This item, though a cute idea, really doesn't live up to its title. The pink is fun, especially if you use a glass mug to see the whole drink. The ""hot chocolate"" part of the title is very disappointing. Of course, I wasn't fully expecting a milk chocolate taste, but I honestly can't even say it tastes remotely like white chocolate...or really any kind of chocolate for that matter.<br /><br />If you're looking for a novelty drink, this is cute, especially for young girls. However, if you're expecting something akin to hot cocoa as it is generally understood to be, I would look elsewhere."
16745,B001LGGH40,A1P4RH7KMJ1SV2,Molly P.,0,0,2,1236988800,Sweetness Overload,"My family and I sampled two flavors of Switch -- Kiwi Berry and Watermelon Strawberry.  Though neither is something we'd want to purchase, Kiwi Berry was the least desirable of the two.  It tasted like it had way too much sugar, even though the can claims to have no sugar added.  The strawberry flavor was predominant, overwhelming the kiwi almost entirely.  In all, it tasted like strawberry candy.  Even worse -- it had a kind of chemical-y bitterness to it.  If you want a fruity beverage that tastes a lot like candy, go ahead and try Switch.  But if not -- avoid this.  I would especially not want to buy this flavor.  There are better ways to get my daily Vitamin C fix."
17279,B007ZQMJA6,A1GVCV406I5SNV,Jill Mitchell,1,1,2,1347408000,Not like yoo-hoo,"I love yoo-hoo.  it's one of my favorite 'gas station' buys...meaning, i don't buy it from the store, but if i'm going on a trip or something, i'll pick up a yoo-hoo.<br /><br />I was super surprised to find this drink mix.  It was cheap and I thought the kids and i would like making our own yoo-hoo at home.  i was totally disappointed.  it does not taste like yoo-hoo. it tastes nasty.  almost too sweet?  and it doesn't dissolve well in milk.  you can stir and stir, and you still have nasty clumps floating on the top of your milk.<br /><br />i did give it two stars because...well, it's drinkable.  and my kids kind of like it."
47365,B001EPQVFS,A37LAZIRYE8CZJ,Wesley Teague,0,0,2,1348704000,turn soft early,"I am no longer a fan of these cashews, after having cashews. The brand seems to turn soft early on, not holding their freshness. It could be a preference thing, as a lot of people like them."
14054,B0045XE32E,A1VTBADV3JS1EC,Randi Morse,4,7,2,1300752000,"Two Malamutes and a Husky Say ""eh""","We have three large dogs - two malamutes and a husky mix. I'd read a few of the reviews on here that said that these treats were only good for large dogs, so I figured they'd be perfect for my three chow hounds. Unfortunately these are much smaller than I thought they were. Two, three bites tops and my dogs would have them down, and they didn't seem to like them as much as they like their regular bones (cheap, regular bones). So, nope, I don't think that these are that great, and apparently neither did my dogs."
13861,B002O5QWD8,AU7XEEMQ13NPE,judy,0,0,2,1332633600,Not worth it,"These don't taste any better to me than pork rinds I can buy at the store in a bag, and they are WAYYYYYY more trouble to make. A large number of them won't puff up for me at all no mater how long I cook them, either. Maybe my microwave is underpowered, I dunno, but when even the puffed ones are not somehow tastier I just don't see the point. I feel like I really wasted my money on these."
35360,B000GW46D4,A1DPWQR4WSPXTM,Japri,0,0,2,1331424000,Very unsatisfied,"I subscribed and saved to this kind of jerky in the past, then had the subscription canceled for a time. Since jerky is more expensive by the piece, I recently restarted the subscription... only to cancel it after the second shipment. It's nasty. I got two boxes of it and don't know what to do with it. It's old, moldy and disgusting. I am very disappointed with this product and recommend people avoid this until the company steps up and improves the quality. It may be a better deal to buy it in quantity, but it's not when you can't even eat it."
31485,B001E5DXEU,A2E5M1RI9NAWDU,mrsflip,2,2,2,1296518400,Does not compare to Duncan Donuts,I tried this to see if it would taste the same or close to Duncan Donuts & I'm sorry but it doesn't come close. At first it taste good but then there's some after taste.
30453,B007M833A2,A1VQVOI82NQ341,Brad Groux,0,0,2,1345939200,I'm just not a fan of the flavor.,"What can I say, I gave them a shot. The assortment of chips they send with this pack is well shipped and stored, however I just wasn't a fan of the taste of the product. I tried many times to eat Pop Chips with salsas, dips, tuna, etc... and I just couldn't get used to the taste. In my opinion they are extremely bland, even when well seasoned. Again, I was impressed with the product packaging and nutrition, just not the taste. I'm a chip junkie, so I was pretty bummed when I didn't like them. I can suffer through baked chips, but Pop Chips aren't for me."
47433,B001JYVTNS,A38GQZIJ9511I9,Andrew,1,1,2,1331251200,NOT long lasting,"I was very disappointed by the product.  They are NOT long lasting as I was lead to believe.  I was going to buy Chewlotta's which take my dog about 2 hrs to go through 1, but I thought it was too pricey at $3 a pop.  My dog could eat this whole bag in less than 2 hours.  He does enjoy them though."
21943,B000KV61FC,A17HVTFF7IR0UF,"Jersey Shore Artists ""Donna""",0,0,2,1325894400,Frustrated Dog,"Great idea, but my fido is so frustrated he lays there and crying and barking hoping the treats will fall out.  Still working on training him, but not sure this is good for his psyche.  He'd much rather unscrew the bottom if he could."
17027,B004391I3C,A2YFLCS9HQL6OF,steve,0,1,2,1327795200,coffee pods,"The coffee pods are convenient but the quality of the coffee is not good (you will find this especially if you are used to using a grinder, fresh beans etc). I'm not sure if this is due to the pod itself or the machine in terms of temperature, pressure. I suspect the problem lies with the pod technology and the coffee within. I'm going back to a grinder, fresh beans and a traditional machine."
33482,B006N3I84I,A2IZM8UD8ZUX7W,Quality Obsessor,1,2,2,1317427200,not really a dark roast,"I don't really understand why this coffee is so popular.  I like dark, extra bold roasts such as Black Tiger, Emeril's, and GM Double Black Diamond.  However, this coffee tastes to me much more like a medium roast, has a bitter aftertaste and is not very flavorful. If you like dark roasts, I don't think this will be one of your favorites.  However, it has a lot of positive reviews all over the place.  I ordered it twice from two different sites (Keurig and Amazon) to be really sure that I did not just receive a bad batch, but I will not be ordering it again."
49233,B0015UX574,AAGCEWHPTNYVY,Doktor Polidori,1,7,2,1271808000,Strong but artificial-tasting,...I really should have paid closer attention before buying 3kg; they don't hold a candle to Maynard's (more expensive) product.
5936,B001O2IX8E,A274R7AR2E1TGL,K. Pope,2,2,2,1238025600,mine was also improperly sealed,I also ordered a flat of food (they were on sale) that contained The Turkey and Wild Rice Dinner.  One of them was also improperly sealed; the lid popped.  We were lucky because I just happened to check that one.  Now I'm so paranoid that I check all of them several times.  I called Earth's Best and they assured me that they haven't had this problem before and that I shouldn't worry about it.  I'm so suprised that this got passed QA/QC inspection at a baby food manufacturer.  Why would a company take the risk of bad publicity when baby food manufacturers rely so much on a reputation of safety?!
